ID;CREDIT;GENDER;EDUCATION;MARRIAGE;AGE;PAY_1;PAY_2;DEFAULT
18320;80000;0;2;2;29;4000;3500;0
18321;50000;0;2;2;24;2029;2015;0
18322;480000;0;1;2;32;9233;4893;0
18323;20000;0;1;2;23;1300;700;0
18324;150000;0;1;2;24;0;0;0
18325;20000;0;2;2;22;1300;1333;0
18326;360000;0;1;2;29;0;0;0
18327;200000;0;1;2;33;154888;12848;1
18328;20000;0;1;2;28;0;0;0
18329;50000;0;2;2;23;261;46506;0
18330;70000;0;2;2;23;1732;1134;1
18331;120000;0;2;2;23;5000;2000;0
18332;50000;0;3;1;46;2100;1930;0
18333;310000;0;1;1;36;7814;7000;0
18334;60000;0;2;2;24;2000;2100;0
18335;20000;0;1;2;22;1700;807;0
18336;20000;0;2;2;22;1500;2225;1
18337;50000;0;1;2;22;0;2000;1
18338;80000;0;2;2;22;1252;330;0
18339;20000;0;2;2;22;3000;2000;0
18340;20000;0;0;2;22;900;0;1
18341;10000;0;1;1;23;1115;9329;0
18342;20000;0;2;1;21;2400;0;0
18343;20000;0;2;2;21;2000;283;0
18344;30000;0;2;2;22;1000;1226;0
18345;20000;0;1;2;21;489;7273;0
18346;20000;0;1;2;22;1000;10690;0
18347;20000;0;2;2;22;1300;2443;0
18348;50000;0;2;2;22;1544;5500;0
18349;50000;0;1;2;23;1255;2000;0
18350;50000;0;3;2;23;14075;15022;1
18351;20000;0;2;2;22;2780;0;1
18352;20000;0;2;2;22;0;441;1
18353;80000;0;1;2;23;390;740;0
18354;80000;0;2;2;23;1600;1500;0
18355;130000;0;2;2;23;0;0;0
18356;200000;0;1;2;24;500;2057;0
18357;50000;0;1;2;24;13676;9457;0
18358;20000;0;1;2;22;2600;0;0
18359;20000;0;2;2;22;1200;900;1
18360;50000;0;2;2;22;1621;1020;1
18361;60000;0;2;2;23;1700;1100;0
18362;130000;0;2;2;22;1200;16578;0
18363;80000;0;2;2;22;0;0;1
18364;170000;0;2;2;34;5600;5000;0
18365;90000;0;1;2;23;2000;2000;0
18366;20000;0;2;1;23;4272;13;0
18367;20000;0;1;2;23;1200;1434;0
18368;80000;0;2;2;23;10006;14614;0
18369;30000;0;2;2;22;0;2297;1
18370;30000;0;1;2;22;0;2300;0
18371;30000;0;3;1;23;2000;1500;1
18372;150000;0;2;2;23;2543;5000;0
18373;50000;0;1;2;23;3002;1500;1
18374;80000;0;2;2;23;0;0;0
18375;30000;0;1;2;23;1000;759;1
18376;60000;0;1;2;23;2709;1600;1
18377;100000;0;2;2;23;2000;10000;0
18378;140000;0;1;2;23;2025;1300;0
18379;140000;0;1;2;23;0;2601;0
18380;70000;0;0;1;23;1600;1215;0
18381;70000;0;2;2;22;4000;958;0
18382;30000;0;2;1;28;0;3500;1
18383;50000;0;3;2;22;0;0;1
18384;50000;0;2;2;22;1500;1000;1
18385;30000;0;3;1;22;1760;2310;0
18386;30000;0;3;2;23;2000;2000;1
18387;30000;0;1;2;24;745;0;0
18388;20000;0;1;2;25;1094;1000;0
18389;60000;0;0;2;23;45088;1722;0
18390;200000;0;1;2;23;2659;2100;0
18391;80000;0;1;2;23;0;826;1
18392;170000;0;1;2;23;2115;2920;0
18393;230000;0;2;2;24;12511;1249;1
18394;90000;0;1;2;24;1300;700;1
18395;290000;0;2;2;24;6100;235075;1
18396;60000;0;2;2;24;0;1000;0
18397;20000;0;1;2;24;2000;0;1
18398;50000;0;2;1;23;1432;992;0
18399;210000;0;2;2;23;5000;8000;0
18400;290000;0;2;2;29;5006;6006;0
18401;90000;0;2;2;23;1800;1100;0
18402;50000;0;2;2;23;1000;300;0
18403;50000;0;2;2;23;0;420;0
18404;20000;0;3;2;24;1648;4041;0
18405;360000;0;2;2;23;8535;1535;0
18406;230000;0;1;2;23;1157;1104;0
18407;30000;0;1;2;24;2001;2002;0
18408;30000;0;1;2;23;3016;759;0
18409;70000;0;2;2;23;1200;592;0
18410;20000;0;2;2;25;2011;0;1
18411;80000;0;2;2;25;0;0;0
18412;80000;0;2;2;24;2828;2790;0
18413;50000;0;2;2;25;2600;1000;0
18414;30000;0;0;2;22;7000;1107;0
18415;30000;0;1;2;22;1000;421;0
18416;70000;0;2;2;22;1467;1076;0
18417;30000;0;2;2;24;4006;2000;0
18418;110000;0;2;1;24;3114;4016;0
18419;160000;0;2;2;24;2000;1000;0
18420;30000;0;2;2;22;1000;0;1
18421;40000;0;2;2;24;1668;807;1
18422;160000;0;2;2;25;1133;0;1
18423;50000;0;2;2;23;1610;1339;1
18424;160000;0;1;2;23;1000;0;1
18425;30000;0;2;2;22;1000;0;0
18426;70000;0;2;2;23;0;2300;0
18427;150000;0;2;1;24;1596;405;0
18428;50000;0;2;1;24;1500;2305;0
18429;80000;0;1;1;24;5027;8500;0
18430;50000;0;2;2;24;2000;3200;1
18431;50000;0;2;2;24;1950;1050;0
18432;30000;0;3;1;25;2000;2000;0
18433;250000;0;3;1;27;5000;9600;0
18434;70000;0;1;1;23;0;0;0
18435;150000;0;2;2;23;2100;2100;0
18436;320000;0;1;2;25;4308;4274;0
18437;80000;0;0;2;25;1000;0;0
18438;30000;0;3;2;26;1400;600;1
18439;50000;0;1;2;23;1010;5504;0
18440;30000;0;3;2;23;1755;1207;0
18441;20000;0;2;2;23;0;0;0
18442;200000;0;2;1;25;3820;4000;1
18443;20000;0;2;2;22;2304;0;1
18444;100000;0;2;2;24;3100;3300;1
18445;20000;0;1;2;26;1956;0;1
18446;130000;0;2;2;24;1659;1200;0
18447;50000;0;0;2;24;1800;1700;0
18448;200000;0;0;1;25;2124;912;1
18449;20000;0;2;1;25;0;0;1
18450;20000;0;2;1;26;1500;500;0
18451;100000;0;1;2;26;0;13;0
18452;170000;0;2;2;24;5000;10000;0
18453;80000;0;1;2;22;1439;980;0
18454;130000;0;1;2;26;1000;0;1
18455;50000;0;3;1;26;2470;1215;1
18456;280000;0;2;2;26;1800;1500;0
18457;130000;0;2;2;27;2898;1900;0
18458;150000;0;2;1;27;42429;0;0
18459;130000;0;1;2;23;0;0;0
18460;30000;0;2;2;23;2000;1500;0
18461;50000;0;1;2;23;2608;700;0
18462;120000;0;2;2;24;3500;3000;0
18463;30000;0;2;2;24;0;1200;0
18464;80000;0;2;2;25;2700;2800;0
18465;80000;0;1;2;23;1350;4382;0
18466;20000;0;1;2;23;1500;1000;1
18467;80000;0;3;1;23;333;0;0
18468;30000;0;2;1;27;0;1011;0
18469;120000;0;1;2;26;6825;5635;0
18470;110000;0;1;2;26;0;0;0
18471;70000;0;1;2;25;2000;1541;0
18472;300000;0;1;2;25;0;1092;0
18473;160000;0;2;2;25;6000;7000;0
18474;150000;0;2;2;25;1800;1300;0
18475;210000;0;2;1;47;3591;3680;1
18476;20000;0;2;2;26;1250;451;0
18477;240000;0;2;2;26;5834;3870;0
18478;60000;0;2;2;25;2011;2005;0
18479;20000;0;2;2;25;4100;6;0
18480;130000;0;2;2;25;5660;3800;0
18481;330000;0;2;1;25;9004;6000;0
18482;50000;0;1;1;25;2475;0;1
18483;110000;0;1;2;24;3000;2500;0
18484;50000;0;3;1;24;1978;1733;0
18485;90000;0;2;2;24;0;0;0
18486;130000;0;2;2;26;4900;5105;0
18487;150000;0;3;1;26;2000;0;0
18488;140000;0;2;2;27;0;0;0
18489;150000;0;2;2;24;4500;3500;0
18490;50000;0;2;2;26;1000;3041;1
18491;40000;0;1;2;26;1000;1950;1
18492;170000;0;2;2;27;6000;10000;0
18493;60000;0;2;2;24;2018;15000;0
18494;200000;0;2;2;25;1599;0;0
18495;80000;0;1;2;25;3500;4000;0
18496;100000;0;1;2;25;2786;0;0
18497;170000;0;2;2;25;2002;788;0
18498;140000;0;1;2;26;5100;3300;0
18499;90000;0;2;2;26;1700;1000;0
18500;70000;0;0;1;26;1500;1300;0
18501;120000;0;1;2;26;3019;2987;0
18502;60000;0;2;1;26;1500;908;0
18503;150000;0;2;2;26;1004;104;0
18504;50000;0;3;1;24;1000;0;0
18505;80000;0;3;1;26;4021;3300;0
18506;310000;0;2;2;27;6000;52000;0
18507;50000;0;1;2;23;1399;876;0
18508;20000;0;2;1;23;1555;600;1
18509;80000;0;1;2;24;0;173;1
18510;180000;0;1;2;25;0;0;0
18511;50000;0;2;1;23;1432;1004;0
18512;70000;0;2;2;22;2608;1777;1
18513;20000;0;2;1;25;0;0;0
18514;60000;0;2;1;24;1439;1000;1
18515;30000;0;2;2;25;1500;1200;0
18516;20000;0;2;2;24;1183;1000;1
18517;280000;0;0;2;25;3000;10000;0
18518;30000;0;2;2;25;1444;1000;0
18519;40000;0;1;2;26;3000;200;1
18520;130000;0;2;2;25;3000;4000;0
18521;90000;0;2;2;25;3500;1519;0
18522;260000;0;2;2;25;56006;5712;0
18523;100000;0;1;2;26;123;123;1
18524;50000;0;1;2;24;1700;1500;1
18525;190000;0;3;2;24;1100;287;0
18526;70000;0;2;2;22;1125;1300;0
18527;50000;0;2;1;26;3500;1000;0
18528;40000;0;2;2;26;1858;1500;0
18529;200000;0;1;2;26;7000;6000;0
18530;100000;0;1;2;26;0;0;0
18531;220000;0;2;2;26;7521;1117;0
18532;200000;0;2;1;27;1303;4579;0
18533;50000;0;3;1;27;2672;3101;0
18534;360000;0;2;2;27;0;0;0
18535;170000;0;1;2;25;32517;1023;0
18536;250000;0;3;0;26;3011;3000;0
18537;80000;0;2;2;26;3300;2000;0
18538;110000;0;2;2;23;1400;2000;0
18539;20000;0;2;2;23;20000;600;0
18540;20000;0;2;1;25;0;511;1
18541;60000;0;2;2;24;1000;118;0
18542;170000;0;2;2;24;8020;5260;0
18543;150000;0;2;2;24;2065;307;0
18544;210000;0;2;2;24;8132;1563;0
18545;230000;0;2;2;25;5291;20060;0
18546;160000;0;2;2;25;1792;33;0
18547;150000;0;2;2;25;2007;1007;0
18548;210000;0;2;2;26;1368;2684;0
18549;300000;0;2;2;28;0;0;0
18550;340000;0;1;2;27;7742;1300;0
18551;150000;0;1;2;24;0;0;1
18552;50000;0;2;2;25;1000;2470;0
18553;160000;0;1;2;27;3328;5494;1
18554;50000;0;1;2;25;2000;1800;1
18555;70000;0;2;2;25;3000;185;1
18556;120000;0;2;1;25;5200;15000;0
18557;200000;0;1;2;25;1107;586;0
18558;50000;0;2;2;25;1166;452;0
18559;310000;0;1;2;26;1447;93;0
18560;50000;0;2;2;24;1600;1000;0
18561;300000;0;0;2;24;2600;2110;0
18562;160000;0;2;2;25;7000;5000;0
18563;90000;0;2;2;25;3000;2000;0
18564;160000;0;2;1;25;3000;3000;0
18565;500000;0;1;2;25;6119;7303;0
18566;390000;0;1;2;26;0;0;0
18567;320000;0;2;2;26;14008;7000;0
18568;50000;0;1;2;26;0;0;0
18569;200000;0;0;2;27;7529;13226;0
18570;90000;0;2;2;27;0;0;0
18571;360000;0;2;2;27;1174;0;0
18572;180000;0;1;2;27;264;264;0
18573;60000;0;2;2;24;1000;200;0
18574;250000;0;2;2;24;1500;1000;1
18575;20000;0;1;2;25;0;0;0
18576;10000;0;1;2;24;1500;1470;0
18577;110000;0;1;2;24;0;3000;0
18578;150000;0;2;2;25;17211;14635;0
18579;160000;0;2;2;25;1200;69364;0
18580;30000;0;2;2;25;2300;0;0
18581;30000;0;1;2;24;0;1155;0
18582;280000;0;1;1;26;3689;560;0
18583;120000;0;1;2;28;0;762;0
18584;360000;0;3;1;27;3415;2430;0
18585;80000;0;2;1;27;2000;2293;0
18586;310000;0;3;2;27;3000;3000;0
18587;80000;0;2;1;27;390;390;0
18588;180000;0;1;2;28;7000;5010;0
18589;130000;0;1;2;26;5463;2855;0
18590;70000;0;3;1;24;5000;2000;0
18591;400000;0;2;2;24;500;1236;0
18592;20000;0;1;2;22;1238;4500;1
18593;30000;0;1;2;23;5308;8443;0
18594;80000;0;2;2;25;0;0;0
18595;150000;0;2;2;26;2616;1000;0
18596;20000;0;3;2;24;4830;0;0
18597;20000;0;1;2;25;1206;326;0
18598;150000;0;1;2;26;54579;983;0
18599;60000;0;2;2;27;1812;1037;0
18600;320000;0;1;2;27;5333;5000;0
18601;80000;0;2;2;27;2899;1376;0
18602;130000;0;1;2;25;0;0;0
18603;400000;0;2;1;24;1502;2026;0
18604;20000;0;1;2;25;1000;92;0
18605;60000;0;1;2;24;4880;2233;0
18606;80000;0;1;2;24;1714;1632;0
18607;50000;0;1;1;24;1289;785;1
18608;20000;0;1;2;25;2000;1000;0
18609;100000;0;2;1;25;3900;3729;0
18610;80000;0;1;2;25;0;4000;1
18611;140000;0;1;2;25;1000;1020;1
18612;110000;0;1;2;25;4000;3000;0
18613;350000;0;1;2;27;4050;1165;0
18614;60000;0;1;2;27;0;13825;0
18615;50000;0;1;2;24;1246;450;1
18616;210000;0;2;2;26;12;3004;0
18617;50000;0;3;2;25;5001;10032;0
18618;80000;0;0;1;25;3400;4000;0
18619;30000;0;2;2;26;9;700;1
18620;150000;0;2;2;26;7000;5480;0
18621;20000;0;1;2;26;0;0;0
18622;270000;0;1;2;26;0;0;0
18623;50000;0;2;2;27;1500;2000;1
18624;380000;0;2;2;27;550;100;0
18625;60000;0;1;2;28;2800;1200;0
18626;50000;0;3;2;26;0;2600;1
18627;120000;0;2;1;26;0;0;0
18628;260000;0;1;2;26;1700;2000;0
18629;190000;0;2;2;26;0;4308;0
18630;50000;0;1;2;26;1800;875;0
18631;80000;0;1;2;26;2883;1856;0
18632;110000;0;2;2;26;922;3509;1
18633;50000;0;2;2;26;1400;1000;0
18634;150000;0;1;2;27;3232;7641;0
18635;50000;0;2;1;27;780;0;1
18636;80000;0;2;2;25;3220;4010;0
18637;20000;0;1;2;24;2000;1005;0
18638;200000;0;2;2;24;6576;5073;0
18639;80000;0;1;2;25;6097;0;0
18640;70000;0;2;2;25;3500;5300;1
18641;280000;0;1;2;26;5620;5000;0
18642;160000;0;3;2;26;0;0;0
18643;90000;0;2;2;26;0;1527;0
18644;200000;0;1;2;27;0;0;0
18645;150000;0;1;2;28;0;0;0
18646;80000;0;2;2;27;0;2800;0
18647;390000;0;1;2;28;9402;10343;0
18648;190000;0;2;1;28;2310;2000;0
18649;240000;0;1;2;28;1086;1494;0
18650;200000;0;1;2;29;5911;6000;0
18651;130000;0;2;1;29;2995;2018;0
18652;100000;0;2;1;29;5500;4500;0
18653;190000;0;2;2;29;12895;0;0
18654;90000;0;1;2;29;3100;2000;0
18655;20000;0;3;1;27;500;0;1
18656;90000;0;2;2;26;2000;2200;0
18657;90000;0;2;2;26;3500;3800;0
18658;80000;0;2;2;27;3000;0;0
18659;40000;0;2;1;28;0;3000;0
18660;50000;0;2;1;22;2001;910;0
18661;150000;0;1;2;25;0;3300;0
18662;200000;0;1;2;27;386;400;0
18663;20000;0;2;1;27;2000;0;0
18664;160000;0;1;2;27;2018;1761;0
18665;80000;0;2;2;28;2000;2000;0
18666;30000;0;2;2;22;1300;800;0
18667;50000;0;1;2;23;0;0;0
18668;310000;0;2;1;25;7022;6021;0
18669;50000;0;2;2;26;1011;1000;1
18670;200000;0;2;2;26;42749;27124;0
18671;20000;0;2;2;22;2260;784;1
18672;30000;0;3;1;22;0;0;0
18673;20000;0;1;2;23;2616;600;1
18674;50000;0;2;2;22;1300;400;0
18675;230000;0;2;2;28;870;0;0
18676;130000;0;1;2;29;830;430;0
18677;500000;0;1;2;29;20000;20000;0
18678;200000;0;2;1;29;5000;5000;0
18679;110000;0;1;2;29;0;0;0
18680;230000;0;1;1;30;0;2500;0
18681;80000;0;2;1;30;0;19688;0
18682;20000;0;1;2;27;0;0;1
18683;120000;0;2;2;27;1069;278;1
18684;200000;0;1;2;27;0;3012;0
18685;70000;0;2;1;28;0;2000;0
18686;230000;0;2;2;28;3000;3092;0
18687;60000;0;3;1;28;1573;800;0
18688;60000;0;2;2;28;2000;0;0
18689;360000;0;2;1;28;2465;572;1
18690;100000;0;2;2;25;2500;2500;0
18691;240000;0;1;2;25;2417;0;0
18692;130000;0;1;2;25;0;0;0
18693;130000;0;2;0;25;0;12677;1
18694;50000;0;1;2;25;2000;2000;0
18695;150000;0;1;1;26;2371;0;1
18696;300000;0;2;2;28;0;0;1
18697;200000;0;1;2;28;9113;18393;0
18698;320000;0;1;2;28;1952;13375;0
18699;160000;0;2;2;27;980;0;0
18700;210000;0;1;2;26;12246;5268;0
18701;70000;0;1;2;25;3500;0;1
18702;250000;0;2;2;25;1500;1000;0
18703;130000;0;1;2;27;110094;3002;0
18704;30000;0;1;2;27;0;2000;0
18705;210000;0;1;2;27;8000;6574;0
18706;170000;0;2;2;27;6100;6000;1
18707;100000;0;3;1;28;3100;1300;0
18708;50000;0;2;1;28;1827;1044;0
18709;130000;0;1;2;27;0;0;0
18710;30000;0;2;2;26;2000;1038;1
18711;130000;0;2;2;30;0;10000;0
18712;70000;0;1;2;26;2300;2000;0
18713;210000;0;1;2;26;2000;1000;0
18714;170000;0;1;2;25;2500;2450;0
18715;420000;0;1;2;28;2420;1473;0
18716;80000;0;2;1;26;2000;2000;0
18717;150000;0;2;2;26;21890;257;0
18718;200000;0;1;2;26;2050;3006;0
18719;70000;0;2;2;26;3582;0;1
18720;90000;0;2;2;26;2054;1800;1
18721;130000;0;2;1;27;6844;0;0
18722;360000;0;2;2;28;32083;2907;0
18723;260000;0;2;2;28;10026;7039;0
18724;160000;0;2;2;28;6749;586;0
18725;20000;0;2;1;28;1549;3000;0
18726;140000;0;3;1;28;3700;0;1
18727;200000;0;2;2;29;2220;0;0
18728;200000;0;2;1;29;2000;1000;0
18729;120000;0;2;2;28;5831;4700;0
18730;210000;0;2;2;29;3000;3000;0
18731;50000;0;2;1;23;1338;1000;1
18732;80000;0;1;2;23;2350;1048;1
18733;60000;0;2;2;23;2000;2000;0
18734;50000;0;2;1;24;2000;0;0
18735;50000;0;2;2;25;0;2300;0
18736;70000;0;1;2;25;0;5500;0
18737;80000;0;2;2;25;1900;1900;1
18738;50000;0;2;1;25;1700;0;1
18739;30000;0;1;2;25;3427;0;1
18740;300000;0;1;2;26;0;0;0
18741;240000;0;2;2;26;4670;0;0
18742;140000;0;0;2;26;0;51571;0
18743;30000;0;1;2;27;2500;1500;0
18744;70000;0;2;1;29;2000;0;0
18745;220000;0;2;2;29;4492;1000;0
18746;230000;0;2;2;29;2000;1500;0
18747;20000;0;2;1;29;1278;620;0
18748;130000;0;2;2;25;4300;0;0
18749;60000;0;2;2;26;12;3200;1
18750;200000;0;2;2;26;3000;2003;0
18751;310000;0;2;2;26;4008;5000;0
18752;240000;0;2;2;26;9000;6600;0
18753;200000;0;1;2;26;0;0;0
18754;440000;0;2;2;27;5047;10522;0
18755;180000;0;2;2;27;1907;557;0
18756;300000;0;1;2;29;35012;25000;0
18757;160000;0;2;2;30;32468;2000;0
18758;160000;0;1;2;30;12534;0;0
18759;230000;0;2;2;30;14085;6396;0
18760;160000;0;1;1;30;3458;6300;1
18761;200000;0;1;2;28;1117;1117;0
18762;240000;0;2;2;29;1600;2000;0
18763;420000;0;1;2;29;0;0;0
18764;210000;0;1;2;30;390;980;0
18765;220000;0;1;2;28;8200;6000;0
18766;200000;0;1;1;28;1358;300;0
18767;230000;0;2;2;28;0;20;0
18768;250000;0;1;2;28;3000;0;0
18769;80000;0;2;1;28;1352;700;0
18770;80000;0;2;1;26;1000;11360;0
18771;50000;0;3;1;26;1062;339;1
18772;20000;0;2;2;26;1200;0;1
18773;60000;0;2;1;27;2003;2003;1
18774;50000;0;2;2;27;0;900;1
18775;310000;0;1;2;28;1246;346;0
18776;140000;0;1;2;29;3409;3440;0
18777;220000;0;1;2;27;10238;5000;0
18778;130000;0;2;2;27;0;0;0
18779;300000;0;1;2;29;25081;0;0
18780;140000;0;3;2;28;7084;4;0
18781;400000;0;1;2;29;0;0;0
18782;200000;0;1;1;30;0;45031;0
18783;150000;0;1;2;29;1298;359;0
18784;420000;0;1;2;27;7000;5000;0
18785;230000;0;2;2;26;5170;5000;0
18786;210000;0;1;2;27;1620;700;0
18787;120000;0;1;2;27;1433;0;0
18788;50000;0;1;2;28;1700;1307;0
18789;200000;0;2;2;28;2006;2045;0
18790;180000;0;2;2;28;2690;0;0
18791;30000;0;2;1;28;2000;1100;0
18792;110000;0;2;2;29;4196;1857;1
18793;50000;0;2;1;29;2257;2000;0
18794;120000;0;2;2;29;5200;4000;0
18795;230000;0;1;2;29;51780;2025;0
18796;80000;0;2;1;29;0;0;1
18797;320000;0;2;2;29;302;604;0
18798;50000;0;3;1;29;1819;472;0
18799;110000;0;2;1;29;3009;2400;0
18800;150000;0;1;2;25;0;990;0
18801;30000;0;1;2;26;780;2678;0
18802;80000;0;2;2;26;3000;1453;0
18803;150000;0;2;2;26;2000;2000;0
18804;270000;0;1;2;26;3000;7475;0
18805;160000;0;1;2;26;6000;4000;0
18806;150000;0;1;2;29;0;664;0
18807;170000;0;3;2;31;0;150;0
18808;70000;0;2;1;31;3000;1000;0
18809;210000;0;1;2;31;1000;1500;0
18810;50000;0;1;2;30;2000;1500;0
18811;70000;0;1;2;27;11889;0;0
18812;180000;0;1;2;28;326;2005;0
18813;260000;0;2;2;27;208;208;1
18814;50000;0;2;1;27;1390;2007;0
18815;140000;0;1;2;27;4000;3500;0
18816;100000;0;2;1;30;4148;6000;1
18817;420000;0;2;2;29;182;123000;0
18818;300000;0;2;2;30;4500;3000;0
18819;30000;0;2;2;25;1800;1000;1
18820;150000;0;0;1;26;0;741;0
18821;180000;0;2;1;26;200;2354;0
18822;330000;0;1;2;26;4721;4132;1
18823;360000;0;2;2;26;0;0;0
18824;210000;0;2;2;27;1303;0;1
18825;90000;0;1;2;27;3000;2600;0
18826;250000;0;2;1;28;3100;0;1
18827;80000;0;3;2;24;0;0;0
18828;290000;0;1;2;27;6039;4000;0
18829;280000;0;1;2;29;5800;5900;0
18830;340000;0;1;1;29;23000;400;0
18831;120000;0;1;2;29;5000;3000;0
18832;110000;0;3;2;31;2700;2500;0
18833;30000;0;2;2;22;5000;0;0
18834;70000;0;2;2;24;2000;1500;0
18835;20000;0;3;1;24;823;0;0
18836;80000;0;2;2;25;1954;1500;0
18837;120000;0;2;1;25;0;961;1
18838;500000;0;1;2;26;22572;17200;0
18839;320000;0;2;2;27;8000;7000;0
18840;150000;0;1;2;27;0;0;0
18841;190000;0;2;2;27;1000;1000;1
18842;130000;0;2;1;29;0;0;0
18843;70000;0;2;1;34;2000;1500;0
18844;350000;0;1;2;30;187;243;0
18845;210000;0;1;2;27;2000;1000;1
18846;120000;0;2;1;27;3000;9000;1
18847;130000;0;2;1;28;6000;3100;0
18848;170000;0;2;2;27;3000;3000;0
18849;100000;0;3;1;30;0;0;0
18850;200000;0;1;2;28;5327;5505;0
18851;270000;0;1;2;28;7977;17;0
18852;30000;0;2;1;30;0;1200;1
18853;160000;0;2;2;24;8528;7053;0
18854;80000;0;3;1;26;0;3000;0
18855;310000;0;1;2;26;1607;898;0
18856;20000;0;1;2;23;2000;1000;0
18857;80000;0;1;2;27;2039;2500;1
18858;180000;0;1;2;28;1000;1000;0
18859;80000;0;1;2;29;3000;3000;0
18860;140000;0;2;2;28;4225;3800;0
18861;150000;0;0;2;26;2300;0;0
18862;100000;0;2;2;27;1794;2000;0
18863;50000;0;1;2;27;4874;500;1
18864;200000;0;1;2;28;6000;5000;0
18865;130000;0;2;1;28;1000;0;0
18866;150000;0;1;1;29;0;0;0
18867;170000;0;2;1;30;5280;4300;0
18868;180000;0;2;2;28;0;0;1
18869;320000;0;2;2;28;2007;1000;1
18870;50000;0;1;2;28;0;1000;0
18871;50000;0;2;2;27;2013;500;0
18872;80000;0;3;1;27;1407;429;0
18873;100000;0;1;2;27;800;0;0
18874;80000;0;2;2;23;1441;995;0
18875;120000;0;1;2;26;1500;1000;0
18876;230000;0;1;2;31;4407;2455;0
18877;60000;0;2;1;31;73000;415;1
18878;220000;0;1;2;30;3776;606;0
18879;80000;0;2;2;30;2269;1418;0
18880;300000;0;1;2;28;0;0;0
18881;400000;0;1;2;30;21755;500;0
18882;50000;0;2;2;31;1200;1000;0
18883;200000;0;1;2;30;1829;1652;0
18884;120000;0;1;2;32;0;0;0
18885;360000;0;1;1;31;4000;20000;0
18886;220000;0;2;2;30;8011;165;0
18887;280000;0;2;1;31;5020;5093;0
18888;500000;0;2;2;31;0;1805;0
18889;240000;0;3;2;31;3000;0;0
18890;310000;0;2;1;30;13208;10000;0
18891;200000;0;1;2;28;8030;5639;1
18892;260000;0;2;2;28;3036;5000;0
18893;200000;0;2;2;28;0;13000;1
18894;180000;0;1;2;27;0;0;0
18895;270000;0;2;1;27;0;10000;0
18896;30000;0;2;2;28;0;0;0
18897;180000;0;2;2;28;1000;500;0
18898;340000;0;2;1;29;21000;20000;0
18899;140000;0;0;2;28;135000;4700;1
18900;180000;0;1;2;28;0;200;1
18901;150000;0;2;2;27;14;3000;0
18902;110000;0;1;2;27;5500;4500;0
18903;50000;0;2;1;28;0;836;0
18904;140000;0;1;2;28;10000;10000;0
18905;360000;0;1;2;28;57697;11000;0
18906;280000;0;2;2;29;0;0;0
18907;310000;0;1;2;28;13775;12377;0
18908;290000;0;2;1;28;2452;0;0
18909;210000;0;1;2;28;7489;2684;0
18910;210000;0;1;1;29;742;742;0
18911;110000;0;2;2;29;0;0;1
18912;50000;0;1;2;28;1700;1585;0
18913;280000;0;1;2;28;275;5275;0
18914;50000;0;2;2;28;0;3500;1
18915;120000;0;2;1;28;3000;3000;1
18916;80000;0;2;1;28;2525;1504;0
18917;50000;0;1;2;29;8933;11784;0
18918;60000;0;2;2;28;1500;1600;1
18919;190000;0;1;2;28;6500;6500;1
18920;150000;0;1;2;28;1227;655;1
18921;170000;0;1;2;28;0;0;0
18922;150000;0;2;2;28;3000;2000;0
18923;390000;0;1;2;28;0;0;0
18924;70000;0;2;2;29;2237;2038;0
18925;120000;0;2;2;29;3500;1902;0
18926;30000;0;2;1;29;0;4400;0
18927;200000;0;2;1;26;5000;5000;0
18928;300000;0;2;2;28;9035;9018;1
18929;90000;0;1;2;29;1500;550;1
18930;200000;0;1;1;30;810;10253;0
18931;210000;0;1;2;31;326;326;0
18932;230000;0;2;2;31;52066;2000;0
18933;200000;0;1;2;31;2907;2400;0
18934;420000;0;2;1;32;1281;617;0
18935;60000;0;3;1;28;3000;3000;0
18936;50000;0;2;1;34;0;900;0
18937;60000;0;2;1;28;18;3779;0
18938;210000;0;1;2;28;12533;8699;0
18939;50000;0;2;1;28;0;3500;0
18940;390000;0;3;1;28;6000;10000;1
18941;150000;0;1;2;28;2358;8210;0
18942;200000;0;2;2;30;3400;3000;0
18943;150000;0;1;1;31;0;0;0
18944;470000;0;2;2;30;1781;3021;0
18945;200000;0;1;1;30;179;5415;0
18946;160000;0;1;2;31;3567;175;0
18947;220000;0;2;2;30;1281;1000;1
18948;290000;0;2;1;32;5200;5000;0
18949;50000;0;3;0;32;978;0;0
18950;290000;0;2;1;32;3600;3000;0
18951;30000;0;2;2;23;1389;1068;1
18952;40000;0;3;1;23;700;0;1
18953;70000;0;1;2;26;1800;2000;0
18954;100000;0;2;2;23;5408;12920;0
18955;20000;0;1;2;23;1300;600;0
18956;50000;0;2;2;23;3288;1230;1
18957;130000;0;0;2;39;264;0;0
18958;140000;0;2;1;28;4500;5000;1
18959;230000;0;1;1;30;5000;65840;0
18960;300000;0;2;2;30;290;1209;0
18961;200000;0;1;2;29;0;0;1
18962;100000;0;1;2;29;2500;0;0
18963;100000;0;2;2;30;3399;2546;0
18964;80000;0;2;2;29;0;0;1
18965;170000;0;2;2;29;2447;1200;0
18966;420000;0;1;2;29;1715;1700;0
18967;70000;0;1;2;29;3000;0;0
18968;480000;0;2;2;30;0;0;1
18969;250000;0;0;1;27;2000;1000;0
18970;180000;0;1;2;28;20000;2030;0
18971;240000;0;1;2;28;27829;14503;0
